分拣中心,日期,小时,预测时货量
SC58,2023/12/02,6,0.0
SC58,2023/12/02,7,0.0
SC58,2023/12/02,8,1.0
SC58,2023/12/02,9,19.0
SC58,2023/12/02,10,25.0
SC58,2023/12/02,11,257.0
SC58,2023/12/02,12,14.0
SC58,2023/12/02,13,22.0
SC58,2023/12/02,14,17.0
SC58,2023/12/02,15,11.0
SC58,2023/12/02,16,16.0
SC58,2023/12/02,17,0.0
SC58,2023/12/02,18,341.0
SC58,2023/12/02,19,172.0
SC58,2023/12/02,20,7.0
SC58,2023/12/02,21,1.0
SC58,2023/12/02,22,1.0
SC58,2023/12/02,23,82.0
SC58,2023/12/03,0,0.0
SC58,2023/12/03,1,0.0
SC58,2023/12/03,2,0.0
SC58,2023/12/03,3,0.0
SC58,2023/12/03,4,0.0
SC58,2023/12/03,5,0.0
SC58,2023/12/03,6,0.0
SC58,2023/12/03,7,0.0
SC58,2023/12/03,8,0.0
SC58,2023/12/03,9,19.0
SC58,2023/12/03,10,25.0
SC58,2023/12/03,11,234.0
SC58,2023/12/03,12,6.0
SC58,2023/12/03,13,14.0
SC58,2023/12/03,14,21.0
SC58,2023/12/03,15,5.0
SC58,2023/12/03,16,15.0
SC58,2023/12/03,17,7.0
SC58,2023/12/03,18,0.0
SC58,2023/12/03,19,342.0
SC58,2023/12/03,20,213.0
SC58,2023/12/03,21,0.0
SC58,2023/12/03,22,0.0
SC58,2023/12/03,23,114.0
SC58,2023/12/04,0,0.0
SC58,2023/12/04,1,0.0
SC58,2023/12/04,2,0.0
SC58,2023/12/04,3,0.0
SC58,2023/12/04,4,0.0
SC58,2023/12/04,5,0.0
SC58,2023/12/04,6,0.0
SC58,2023/12/04,7,0.0
SC58,2023/12/04,8,0.0
SC58,2023/12/04,9,19.0
SC58,2023/12/04,10,27.0
SC58,2023/12/04,11,255.0
SC58,2023/12/04,12,0.0
SC58,2023/12/04,13,6.0
SC58,2023/12/04,14,12.0
SC58,2023/12/04,15,10.0
SC58,2023/12/04,16,15.0
SC58,2023/12/04,17,1.0
SC58,2023/12/04,18,50.0
SC58,2023/12/04,19,31.0
SC58,2023/12/04,20,146.0
SC58,2023/12/04,21,0.0
SC58,2023/12/04,22,1.0
SC58,2023/12/04,23,93.0
SC58,2023/12/05,0,0.0
SC58,2023/12/05,1,0.0
SC58,2023/12/05,2,0.0
SC58,2023/12/05,3,0.0
SC58,2023/12/05,4,0.0
SC58,2023/12/05,5,0.0
SC58,2023/12/05,6,0.0
SC58,2023/12/05,7,0.0
SC58,2023/12/05,8,2.0
SC58,2023/12/05,9,20.0
SC58,2023/12/05,10,34.0
SC58,2023/12/05,11,307.0
SC58,2023/12/05,12,6.0
SC58,2023/12/05,13,16.0
SC58,2023/12/05,14,25.0
SC58,2023/12/05,15,9.0
SC58,2023/12/05,16,12.0
SC58,2023/12/05,17,4.0
SC58,2023/12/05,18,912.0
SC58,2023/12/05,19,288.0
SC58,2023/12/05,20,0.0
SC58,2023/12/05,21,0.0
SC58,2023/12/05,22,0.0
SC58,2023/12/05,23,101.0
SC58,2023/12/06,0,0.0
SC58,2023/12/06,1,0.0
SC58,2023/12/06,2,0.0
SC58,2023/12/06,3,0.0
SC58,2023/12/06,4,0.0
SC58,2023/12/06,5,0.0
SC58,2023/12/06,6,0.0
SC58,2023/12/06,7,0.0
SC58,2023/12/06,8,5.0
SC58,2023/12/06,9,19.0
SC58,2023/12/06,10,21.0
SC58,2023/12/06,11,315.0
SC58,2023/12/06,12,0.0
SC58,2023/12/06,13,10.0
SC58,2023/12/06,14,12.0
SC58,2023/12/06,15,6.0
SC58,2023/12/06,16,15.0
SC58,2023/12/06,17,0.0
SC58,2023/12/06,18,1181.0
SC58,2023/12/06,19,213.0
SC58,2023/12/06,20,318.0
SC58,2023/12/06,21,0.0
SC58,2023/12/06,22,0.0
SC58,2023/12/06,23,100.0
SC58,2023/12/07,0,0.0
SC58,2023/12/07,1,0.0
SC58,2023/12/07,2,0.0
SC58,2023/12/07,3,0.0
SC58,2023/12/07,4,0.0
SC58,2023/12/07,5,0.0
SC58,2023/12/07,6,0.0
SC58,2023/12/07,7,0.0
SC58,2023/12/07,8,1.0
SC58,2023/12/07,9,20.0
SC58,2023/12/07,10,25.0
SC58,2023/12/07,11,284.0
SC58,2023/12/07,12,0.0
SC58,2023/12/07,13,12.0
SC58,2023/12/07,14,21.0
SC58,2023/12/07,15,8.0
SC58,2023/12/07,16,15.0
SC58,2023/12/07,17,0.0
SC58,2023/12/07,18,0.0
SC58,2023/12/07,19,191.0
SC58,2023/12/07,20,0.0
SC58,2023/12/07,21,0.0
SC58,2023/12/07,22,0.0
SC58,2023/12/07,23,92.0
SC58,2023/12/08,0,0.0
SC58,2023/12/08,1,0.0
SC58,2023/12/08,2,0.0
SC58,2023/12/08,3,0.0
SC58,2023/12/08,4,0.0
SC58,2023/12/08,5,0.0
SC58,2023/12/08,6,0.0
SC58,2023/12/08,7,0.0
SC58,2023/12/08,8,6.0
SC58,2023/12/08,9,20.0
SC58,2023/12/08,10,19.0
SC58,2023/12/08,11,314.0
SC58,2023/12/08,12,1.0
SC58,2023/12/08,13,16.0
SC58,2023/12/08,14,15.0
SC58,2023/12/08,15,7.0
SC58,2023/12/08,16,12.0
SC58,2023/12/08,17,0.0
SC58,2023/12/08,18,0.0
SC58,2023/12/08,19,322.0
SC58,2023/12/08,20,410.0
SC58,2023/12/08,21,0.0
SC58,2023/12/08,22,0.0
SC58,2023/12/08,23,108.0
SC58,2023/12/09,0,0.0
SC58,2023/12/09,1,0.0
SC58,2023/12/09,2,0.0
SC58,2023/12/09,3,0.0
SC58,2023/12/09,4,0.0
SC58,2023/12/09,5,0.0
SC58,2023/12/09,6,0.0
SC58,2023/12/09,7,0.0
SC58,2023/12/09,8,5.0
SC58,2023/12/09,9,19.0
SC58,2023/12/09,10,27.0
SC58,2023/12/09,11,385.0
SC58,2023/12/09,12,0.0
SC58,2023/12/09,13,8.0
SC58,2023/12/09,14,13.0
SC58,2023/12/09,15,6.0
SC58,2023/12/09,16,13.0
SC58,2023/12/09,17,5.0
SC58,2023/12/09,18,2279.0
SC58,2023/12/09,19,73.0
SC58,2023/12/09,20,0.0
SC58,2023/12/09,21,0.0
SC58,2023/12/09,22,0.0
SC58,2023/12/09,23,91.0
SC58,2023/12/10,0,0.0
SC58,2023/12/10,1,0.0
SC58,2023/12/10,2,0.0
SC58,2023/12/10,3,0.0
SC58,2023/12/10,4,0.0
SC58,2023/12/10,5,0.0
SC58,2023/12/10,6,0.0
SC58,2023/12/10,7,0.0
SC58,2023/12/10,8,4.0
SC58,2023/12/10,9,18.0
SC58,2023/12/10,10,22.0
SC58,2023/12/10,11,415.0
SC58,2023/12/10,12,5.0
SC58,2023/12/10,13,11.0
SC58,2023/12/10,14,18.0
SC58,2023/12/10,15,4.0
SC58,2023/12/10,16,13.0
SC58,2023/12/10,17,2.0
SC58,2023/12/10,18,3714.0
SC58,2023/12/10,19,285.0
SC58,2023/12/10,20,313.0
SC58,2023/12/10,21,0.0
SC58,2023/12/10,22,0.0
SC58,2023/12/10,23,93.0
SC58,2023/12/11,0,0.0
SC58,2023/12/11,1,0.0
SC58,2023/12/11,2,0.0
SC58,2023/12/11,3,0.0
SC58,2023/12/11,4,0.0
SC58,2023/12/11,5,0.0
SC58,2023/12/11,6,0.0
SC58,2023/12/11,7,0.0
SC58,2023/12/11,8,0.0
SC58,2023/12/11,9,19.0
SC58,2023/12/11,10,26.0
SC58,2023/12/11,11,411.0
SC58,2023/12/11,12,0.0
SC58,2023/12/11,13,10.0
SC58,2023/12/11,14,8.0
SC58,2023/12/11,15,5.0
SC58,2023/12/11,16,11.0
SC58,2023/12/11,17,0.0
SC58,2023/12/11,18,0.0
SC58,2023/12/11,19,174.0
SC58,2023/12/11,20,126.0
SC58,2023/12/11,21,0.0
SC58,2023/12/11,22,0.0
SC58,2023/12/11,23,110.0
SC58,2023/12/12,0,0.0
SC58,2023/12/12,1,0.0
SC58,2023/12/12,2,0.0
SC58,2023/12/12,3,0.0
SC58,2023/12/12,4,0.0
SC58,2023/12/12,5,0.0
SC58,2023/12/12,6,0.0
SC58,2023/12/12,7,0.0
SC58,2023/12/12,8,1.0
SC58,2023/12/12,9,19.0
SC58,2023/12/12,10,18.0
SC58,2023/12/12,11,439.0
SC58,2023/12/12,12,2.0
SC58,2023/12/12,13,6.0
SC58,2023/12/12,14,18.0
SC58,2023/12/12,15,5.0
SC58,2023/12/12,16,12.0
SC58,2023/12/12,17,0.0
SC58,2023/12/12,18,0.0
SC58,2023/12/12,19,217.0
SC58,2023/12/12,20,87.0
SC58,2023/12/12,21,0.0
SC58,2023/12/12,22,0.0
SC58,2023/12/12,23,89.0
SC58,2023/12/13,0,0.0
SC58,2023/12/13,1,0.0
SC58,2023/12/13,2,0.0
SC58,2023/12/13,3,0.0
SC58,2023/12/13,4,0.0
SC58,2023/12/13,5,0.0
SC58,2023/12/13,6,0.0
SC58,2023/12/13,7,0.0
SC58,2023/12/13,8,0.0
SC58,2023/12/13,9,18.0
SC58,2023/12/13,10,20.0
SC58,2023/12/13,11,502.0
SC58,2023/12/13,12,8.0
SC58,2023/12/13,13,12.0
SC58,2023/12/13,14,8.0
SC58,2023/12/13,15,4.0
SC58,2023/12/13,16,11.0
SC58,2023/12/13,17,0.0
SC58,2023/12/13,18,4530.0
SC58,2023/12/13,19,296.0
SC58,2023/12/13,20,333.0
SC58,2023/12/13,21,0.0
SC58,2023/12/13,22,0.0
SC58,2023/12/13,23,95.0
SC58,2023/12/14,0,0.0
SC58,2023/12/14,1,0.0
SC58,2023/12/14,2,0.0
SC58,2023/12/14,3,0.0
SC58,2023/12/14,4,0.0
SC58,2023/12/14,5,0.0
SC58,2023/12/14,6,0.0
SC58,2023/12/14,7,0.0
SC58,2023/12/14,8,1.0
SC58,2023/12/14,9,19.0
SC58,2023/12/14,10,19.0
SC58,2023/12/14,11,530.0
SC58,2023/12/14,12,0.0
SC58,2023/12/14,13,6.0
SC58,2023/12/14,14,15.0
SC58,2023/12/14,15,4.0
SC58,2023/12/14,16,10.0
SC58,2023/12/14,17,0.0
SC58,2023/12/14,18,11908.0
SC58,2023/12/14,19,109.0
SC58,2023/12/14,20,0.0
SC58,2023/12/14,21,0.0
SC58,2023/12/14,22,0.0
SC58,2023/12/14,23,101.0
SC58,2023/12/15,0,0.0
SC58,2023/12/15,1,0.0
SC58,2023/12/15,2,0.0
SC58,2023/12/15,3,0.0
SC58,2023/12/15,4,0.0
SC58,2023/12/15,5,0.0
SC58,2023/12/15,6,0.0
SC58,2023/12/15,7,0.0
SC58,2023/12/15,8,2.0
SC58,2023/12/15,9,19.0
SC58,2023/12/15,10,24.0
SC58,2023/12/15,11,528.0
SC58,2023/12/15,12,4.0
SC58,2023/12/15,13,4.0
SC58,2023/12/15,14,12.0
SC58,2023/12/15,15,3.0
SC58,2023/12/15,16,10.0
SC58,2023/12/15,17,2.0
SC58,2023/12/15,18,1322.0
SC58,2023/12/15,19,271.0
SC58,2023/12/15,20,460.0
SC58,2023/12/15,21,0.0
SC58,2023/12/15,22,0.0
SC58,2023/12/15,23,92.0
SC58,2023/12/16,0,0.0
SC58,2023/12/16,1,0.0
SC58,2023/12/16,2,0.0
SC58,2023/12/16,3,0.0
SC58,2023/12/16,4,0.0
SC58,2023/12/16,5,0.0
SC58,2023/12/16,6,0.0
SC58,2023/12/16,7,0.0
SC58,2023/12/16,8,2.0
SC58,2023/12/16,9,18.0
SC58,2023/12/16,10,18.0
SC58,2023/12/16,11,567.0
SC58,2023/12/16,12,5.0
SC58,2023/12/16,13,10.0
SC58,2023/12/16,14,9.0
SC58,2023/12/16,15,3.0
SC58,2023/12/16,16,10.0
SC58,2023/12/16,17,2.0
SC58,2023/12/16,18,0.0
SC58,2023/12/16,19,145.0
SC58,2023/12/16,20,0.0
SC58,2023/12/16,21,0.0
SC58,2023/12/16,22,0.0
SC58,2023/12/16,23,99.0
SC58,2023/12/17,0,0.0
SC58,2023/12/17,1,0.0
SC58,2023/12/17,2,0.0
SC58,2023/12/17,3,0.0
SC58,2023/12/17,4,0.0
SC58,2023/12/17,5,0.0
SC58,2023/12/17,6,0.0
SC58,2023/12/17,7,0.0
SC58,2023/12/17,8,2.0
SC58,2023/12/17,9,18.0
SC58,2023/12/17,10,20.0
SC58,2023/12/17,11,648.0
SC58,2023/12/17,12,0.0
SC58,2023/12/17,13,5.0
SC58,2023/12/17,14,15.0
SC58,2023/12/17,15,3.0
SC58,2023/12/17,16,10.0
SC58,2023/12/17,17,0.0
SC58,2023/12/17,18,5997.0
SC58,2023/12/17,19,215.0
SC58,2023/12/17,20,403.0
SC58,2023/12/17,21,0.0
SC58,2023/12/17,22,0.0
SC58,2023/12/17,23,93.0
SC58,2023/12/18,0,0.0
SC58,2023/12/18,1,0.0
SC58,2023/12/18,2,0.0
SC58,2023/12/18,3,0.0
SC58,2023/12/18,4,0.0
SC58,2023/12/18,5,0.0
SC58,2023/12/18,6,0.0
SC58,2023/12/18,7,0.0
SC58,2023/12/18,8,4.0
SC58,2023/12/18,9,18.0
SC58,2023/12/18,10,15.0
SC58,2023/12/18,11,697.0
SC58,2023/12/18,12,1.0
SC58,2023/12/18,13,6.0
SC58,2023/12/18,14,5.0
SC58,2023/12/18,15,2.0
SC58,2023/12/18,16,9.0
SC58,2023/12/18,17,0.0
SC58,2023/12/18,18,35893.0
SC58,2023/12/18,19,264.0
SC58,2023/12/18,20,64.0
SC58,2023/12/18,21,0.0
SC58,2023/12/18,22,0.0
SC58,2023/12/18,23,94.0
SC58,2023/12/19,0,0.0
SC58,2023/12/19,1,0.0
SC58,2023/12/19,2,0.0
SC58,2023/12/19,3,0.0
SC58,2023/12/19,4,0.0
SC58,2023/12/19,5,0.0
SC58,2023/12/19,6,0.0
SC58,2023/12/19,7,0.0
SC58,2023/12/19,8,3.0
SC58,2023/12/19,9,18.0
SC58,2023/12/19,10,19.0
SC58,2023/12/19,11,715.0
SC58,2023/12/19,12,0.0
SC58,2023/12/19,13,8.0
SC58,2023/12/19,14,14.0
SC58,2023/12/19,15,2.0
SC58,2023/12/19,16,9.0
SC58,2023/12/19,17,0.0
SC58,2023/12/19,18,13145.0
SC58,2023/12/19,19,140.0
SC58,2023/12/19,20,177.0
SC58,2023/12/19,21,0.0
SC58,2023/12/19,22,0.0
SC58,2023/12/19,23,100.0
SC58,2023/12/20,0,0.0
SC58,2023/12/20,1,0.0
SC58,2023/12/20,2,0.0
SC58,2023/12/20,3,0.0
SC58,2023/12/20,4,0.0
SC58,2023/12/20,5,0.0
SC58,2023/12/20,6,0.0
SC58,2023/12/20,7,0.0
SC58,2023/12/20,8,2.0
SC58,2023/12/20,9,18.0
SC58,2023/12/20,10,17.0
SC58,2023/12/20,11,763.0
SC58,2023/12/20,12,5.0
SC58,2023/12/20,13,4.0
SC58,2023/12/20,14,6.0
SC58,2023/12/20,15,2.0
SC58,2023/12/20,16,9.0
SC58,2023/12/20,17,0.0
SC58,2023/12/20,18,0.0
SC58,2023/12/20,19,265.0
SC58,2023/12/20,20,327.0
SC58,2023/12/20,21,0.0
SC58,2023/12/20,22,0.0
SC58,2023/12/20,23,88.0
SC58,2023/12/21,0,0.0
SC58,2023/12/21,1,0.0
SC58,2023/12/21,2,0.0
SC58,2023/12/21,3,0.0
SC58,2023/12/21,4,0.0
SC58,2023/12/21,5,0.0
SC58,2023/12/21,6,0.0
SC58,2023/12/21,7,0.0
SC58,2023/12/21,8,1.0
SC58,2023/12/21,9,18.0
SC58,2023/12/21,10,19.0
SC58,2023/12/21,11,844.0
SC58,2023/12/21,12,0.0
SC58,2023/12/21,13,7.0
SC58,2023/12/21,14,10.0
SC58,2023/12/21,15,2.0
SC58,2023/12/21,16,8.0
SC58,2023/12/21,17,1.0
SC58,2023/12/21,18,0.0
SC58,2023/12/21,19,137.0
SC58,2023/12/21,20,0.0
SC58,2023/12/21,21,0.0
SC58,2023/12/21,22,0.0
SC58,2023/12/21,23,96.0
SC58,2023/12/22,0,0.0
SC58,2023/12/22,1,0.0
SC58,2023/12/22,2,0.0
SC58,2023/12/22,3,0.0
SC58,2023/12/22,4,0.0
SC58,2023/12/22,5,0.0
SC58,2023/12/22,6,0.0
SC58,2023/12/22,7,0.0
SC58,2023/12/22,8,1.0
SC58,2023/12/22,9,18.0
SC58,2023/12/22,10,15.0
SC58,2023/12/22,11,902.0
SC58,2023/12/22,12,0.0
SC58,2023/12/22,13,6.0
SC58,2023/12/22,14,9.0
SC58,2023/12/22,15,2.0
SC58,2023/12/22,16,8.0
SC58,2023/12/22,17,1.0
SC58,2023/12/22,18,101074.0
SC58,2023/12/22,19,214.0
SC58,2023/12/22,20,520.0
SC58,2023/12/22,21,0.0
SC58,2023/12/22,22,0.0
SC58,2023/12/22,23,98.0
SC58,2023/12/23,0,0.0
SC58,2023/12/23,1,0.0
SC58,2023/12/23,2,0.0
SC58,2023/12/23,3,0.0
SC58,2023/12/23,4,0.0
SC58,2023/12/23,5,0.0
SC58,2023/12/23,6,0.0
SC58,2023/12/23,7,0.0
SC58,2023/12/23,8,0.0
SC58,2023/12/23,9,18.0
SC58,2023/12/23,10,16.0
SC58,2023/12/23,11,934.0
SC58,2023/12/23,12,8.0
SC58,2023/12/23,13,4.0
SC58,2023/12/23,14,6.0
SC58,2023/12/23,15,2.0
SC58,2023/12/23,16,8.0
SC58,2023/12/23,17,0.0
SC58,2023/12/23,18,69008.0
SC58,2023/12/23,19,232.0
SC58,2023/12/23,20,0.0
SC58,2023/12/23,21,0.0
SC58,2023/12/23,22,0.0
SC58,2023/12/23,23,89.0
SC58,2023/12/24,0,0.0
SC58,2023/12/24,1,0.0
SC58,2023/12/24,2,0.0
SC58,2023/12/24,3,0.0
SC58,2023/12/24,4,0.0
SC58,2023/12/24,5,0.0
SC58,2023/12/24,6,0.0
SC58,2023/12/24,7,0.0
SC58,2023/12/24,8,1.0
SC58,2023/12/24,9,17.0
SC58,2023/12/24,10,14.0
SC58,2023/12/24,11,999.0
SC58,2023/12/24,12,0.0
SC58,2023/12/24,13,6.0
SC58,2023/12/24,14,11.0
SC58,2023/12/24,15,2.0
SC58,2023/12/24,16,7.0
SC58,2023/12/24,17,0.0
SC58,2023/12/24,18,0.0
SC58,2023/12/24,19,159.0
SC58,2023/12/24,20,511.0
SC58,2023/12/24,21,0.0
SC58,2023/12/24,22,0.0
SC58,2023/12/24,23,95.0
SC58,2023/12/25,0,0.0
SC58,2023/12/25,1,0.0
SC58,2023/12/25,2,0.0
SC58,2023/12/25,3,0.0
SC58,2023/12/25,4,0.0
SC58,2023/12/25,5,0.0
SC58,2023/12/25,6,0.0
SC58,2023/12/25,7,0.0
SC58,2023/12/25,8,1.0
SC58,2023/12/25,9,18.0
SC58,2023/12/25,10,17.0
SC58,2023/12/25,11,1102.0
SC58,2023/12/25,12,0.0
SC58,2023/12/25,13,4.0
SC58,2023/12/25,14,3.0
SC58,2023/12/25,15,1.0
SC58,2023/12/25,16,7.0
SC58,2023/12/25,17,1.0
SC58,2023/12/25,18,0.0
SC58,2023/12/25,19,256.0
SC58,2023/12/25,20,0.0
SC58,2023/12/25,21,0.0
SC58,2023/12/25,22,0.0
SC58,2023/12/25,23,94.0
SC58,2023/12/26,0,0.0
SC58,2023/12/26,1,0.0
SC58,2023/12/26,2,0.0
SC58,2023/12/26,3,0.0
SC58,2023/12/26,4,0.0
SC58,2023/12/26,5,0.0
SC58,2023/12/26,6,0.0
SC58,2023/12/26,7,0.0
SC58,2023/12/26,8,1.0
SC58,2023/12/26,9,17.0
SC58,2023/12/26,10,15.0
SC58,2023/12/26,11,1184.0
SC58,2023/12/26,12,8.0
SC58,2023/12/26,13,3.0
SC58,2023/12/26,14,11.0
SC58,2023/12/26,15,1.0
SC58,2023/12/26,16,7.0
SC58,2023/12/26,17,1.0
SC58,2023/12/26,18,262762.0
SC58,2023/12/26,19,138.0
SC58,2023/12/26,20,283.0
SC58,2023/12/26,21,0.0
SC58,2023/12/26,22,0.0
SC58,2023/12/26,23,91.0
SC58,2023/12/27,0,0.0
SC58,2023/12/27,1,0.0
SC58,2023/12/27,2,0.0
SC58,2023/12/27,3,0.0
SC58,2023/12/27,4,0.0
SC58,2023/12/27,5,0.0
SC58,2023/12/27,6,0.0
SC58,2023/12/27,7,0.0
SC58,2023/12/27,8,1.0
SC58,2023/12/27,9,17.0
SC58,2023/12/27,10,15.0
SC58,2023/12/27,11,1240.0
SC58,2023/12/27,12,0.0
SC58,2023/12/27,13,5.0
SC58,2023/12/27,14,4.0
SC58,2023/12/27,15,1.0
SC58,2023/12/27,16,7.0
SC58,2023/12/27,17,0.0
SC58,2023/12/27,18,290937.0
SC58,2023/12/27,19,212.0
SC58,2023/12/27,20,282.0
SC58,2023/12/27,21,0.0
SC58,2023/12/27,22,0.0
SC58,2023/12/27,23,95.0
SC58,2023/12/28,0,0.0
SC58,2023/12/28,1,0.0
SC58,2023/12/28,2,0.0
SC58,2023/12/28,3,0.0
SC58,2023/12/28,4,0.0
SC58,2023/12/28,5,0.0
SC58,2023/12/28,6,0.0
SC58,2023/12/28,7,0.0
SC58,2023/12/28,8,2.0
SC58,2023/12/28,9,17.0
SC58,2023/12/28,10,12.0
SC58,2023/12/28,11,1323.0
SC58,2023/12/28,12,0.0
SC58,2023/12/28,13,3.0
SC58,2023/12/28,14,7.0
SC58,2023/12/28,15,1.0
SC58,2023/12/28,16,6.0
SC58,2023/12/28,17,0.0
SC58,2023/12/28,18,0.0
SC58,2023/12/28,19,204.0
SC58,2023/12/28,20,0.0
SC58,2023/12/28,21,0.0
SC58,2023/12/28,22,0.0
SC58,2023/12/28,23,90.0
SC58,2023/12/29,0,0.0
SC58,2023/12/29,1,0.0
SC58,2023/12/29,2,0.0
SC58,2023/12/29,3,0.0
SC58,2023/12/29,4,0.0
SC58,2023/12/29,5,0.0
SC58,2023/12/29,6,0.0
SC58,2023/12/29,7,0.0
SC58,2023/12/29,8,1.0
SC58,2023/12/29,9,17.0
SC58,2023/12/29,10,14.0
SC58,2023/12/29,11,1441.0
SC58,2023/12/29,12,0.0
SC58,2023/12/29,13,4.0
SC58,2023/12/29,14,7.0
SC58,2023/12/29,15,1.0
SC58,2023/12/29,16,6.0
SC58,2023/12/29,17,0.0
SC58,2023/12/29,18,0.0
SC58,2023/12/29,19,169.0
SC58,2023/12/29,20,566.0
SC58,2023/12/29,21,0.0
SC58,2023/12/29,22,0.0
SC58,2023/12/29,23,93.0
SC58,2023/12/30,0,0.0
SC58,2023/12/30,1,0.0
SC58,2023/12/30,2,0.0
SC58,2023/12/30,3,0.0
SC58,2023/12/30,4,0.0
SC58,2023/12/30,5,0.0
SC58,2023/12/30,6,0.0
SC58,2023/12/30,7,0.0
SC58,2023/12/30,8,1.0
SC58,2023/12/30,9,17.0
SC58,2023/12/30,10,13.0
SC58,2023/12/30,11,1544.0
SC58,2023/12/30,12,2.0
SC58,2023/12/30,13,4.0
SC58,2023/12/30,14,3.0
SC58,2023/12/30,15,1.0
SC58,2023/12/30,16,6.0
SC58,2023/12/30,17,0.0
SC58,2023/12/30,18,606312.0
SC58,2023/12/30,19,243.0
SC58,2023/12/30,20,0.0
SC58,2023/12/30,21,0.0
SC58,2023/12/30,22,0.0
SC58,2023/12/30,23,93.0
SC6,2023/12/01,0,1505.0
SC6,2023/12/01,1,1898.0
SC6,2023/12/01,2,1948.0
SC6,2023/12/01,3,2193.0
SC6,2023/12/01,4,1799.0
SC6,2023/12/01,5,1884.0
SC6,2023/12/01,6,0.0
SC6,2023/12/01,7,0.0
SC6,2023/12/01,8,93.0
SC6,2023/12/01,9,968.0
SC6,2023/12/01,10,739.0
SC6,2023/12/01,11,1006.0
SC6,2023/12/01,12,868.0
SC6,2023/12/01,13,0.0
SC6,2023/12/01,14,0.0
SC6,2023/12/01,15,0.0
SC6,2023/12/01,16,0.0
SC6,2023/12/01,17,0.0
SC6,2023/12/01,18,1359.0
SC6,2023/12/01,19,2883.0
SC6,2023/12/01,20,3202.0
SC6,2023/12/01,21,3463.0
SC6,2023/12/01,22,2555.0
SC6,2023/12/01,23,826.0
SC6,2023/12/02,0,1326.0
SC6,2023/12/02,1,1548.0
SC6,2023/12/02,2,1956.0
SC6,2023/12/02,3,2034.0
SC6,2023/12/02,4,1873.0
SC6,2023/12/02,5,1435.0
SC6,2023/12/02,6,1.0
SC6,2023/12/02,7,0.0
SC6,2023/12/02,8,84.0
SC6,2023/12/02,9,943.0
SC6,2023/12/02,10,820.0
SC6,2023/12/02,11,966.0
SC6,2023/12/02,12,760.0
SC6,2023/12/02,13,19.0
SC6,2023/12/02,14,0.0
SC6,2023/12/02,15,0.0
SC6,2023/12/02,16,0.0
SC6,2023/12/02,17,0.0
SC6,2023/12/02,18,1306.0
SC6,2023/12/02,19,3067.0
SC6,2023/12/02,20,2764.0
SC6,2023/12/02,21,3611.0
SC6,2023/12/02,22,2694.0
SC6,2023/12/02,23,702.0
SC6,2023/12/03,0,1401.0
SC6,2023/12/03,1,1689.0
SC6,2023/12/03,2,1895.0
SC6,2023/12/03,3,2267.0
SC6,2023/12/03,4,1765.0
SC6,2023/12/03,5,1112.0
SC6,2023/12/03,6,2.0
SC6,2023/12/03,7,0.0
SC6,2023/12/03,8,81.0
SC6,2023/12/03,9,971.0
SC6,2023/12/03,10,800.0
SC6,2023/12/03,11,1109.0
SC6,2023/12/03,12,638.0
SC6,2023/12/03,13,22.0
SC6,2023/12/03,14,0.0
SC6,2023/12/03,15,0.0
SC6,2023/12/03,16,0.0
SC6,2023/12/03,17,0.0
SC6,2023/12/03,18,1281.0
SC6,2023/12/03,19,2985.0
SC6,2023/12/03,20,2979.0
SC6,2023/12/03,21,3127.0
SC6,2023/12/03,22,2440.0
SC6,2023/12/03,23,705.0
SC6,2023/12/04,0,1419.0
SC6,2023/12/04,1,1525.0
SC6,2023/12/04,2,2018.0
SC6,2023/12/04,3,2107.0
SC6,2023/12/04,4,1743.0
SC6,2023/12/04,5,1063.0
SC6,2023/12/04,6,1.0
SC6,2023/12/04,7,0.0
SC6,2023/12/04,8,80.0
SC6,2023/12/04,9,1047.0
SC6,2023/12/04,10,795.0
SC6,2023/12/04,11,1139.0
SC6,2023/12/04,12,612.0
SC6,2023/12/04,13,2.0
SC6,2023/12/04,14,0.0
SC6,2023/12/04,15,0.0
SC6,2023/12/04,16,0.0
SC6,2023/12/04,17,0.0
SC6,2023/12/04,18,1169.0
SC6,2023/12/04,19,2846.0
SC6,2023/12/04,20,3104.0
SC6,2023/12/04,21,3316.0
SC6,2023/12/04,22,2580.0
SC6,2023/12/04,23,655.0
SC6,2023/12/05,0,1324.0
SC6,2023/12/05,1,1596.0
SC6,2023/12/05,2,2045.0
SC6,2023/12/05,3,2040.0
SC6,2023/12/05,4,1722.0
SC6,2023/12/05,5,719.0
SC6,2023/12/05,6,1.0
SC6,2023/12/05,7,0.0
SC6,2023/12/05,8,62.0
SC6,2023/12/05,9,951.0
SC6,2023/12/05,10,789.0
SC6,2023/12/05,11,1028.0
SC6,2023/12/05,12,589.0
SC6,2023/12/05,13,5.0
SC6,2023/12/05,14,0.0
SC6,2023/12/05,15,0.0
SC6,2023/12/05,16,0.0
SC6,2023/12/05,17,0.0
SC6,2023/12/05,18,1253.0
SC6,2023/12/05,19,3016.0
SC6,2023/12/05,20,3107.0
SC6,2023/12/05,21,3351.0
SC6,2023/12/05,22,2290.0
SC6,2023/12/05,23,708.0
SC6,2023/12/06,0,1351.0
SC6,2023/12/06,1,1804.0
SC6,2023/12/06,2,1841.0
SC6,2023/12/06,3,1960.0
SC6,2023/12/06,4,1624.0
SC6,2023/12/06,5,639.0
SC6,2023/12/06,6,1.0
