分拣中心,日期,班次,正式工人数,临时工人数,班次货量
SC6,2023/12/06,16:00-24:00,60,12,13888.0
SC6,2023/12/07,00:00-08:00,46,0,9012.0
SC6,2023/12/07,05:00-13:00,21,0,4135.0
SC6,2023/12/07,08:00-16:00,17,0,3247.0
SC6,2023/12/07,12:00-20:00,25,0,4959.0
SC6,2023/12/07,14:00-22:00,55,0,10830.0
SC6,2023/12/07,16:00-24:00,60,12,13801.0
SC6,2023/12/08,00:00-08:00,47,0,9332.0
SC6,2023/12/08,05:00-13:00,22,0,4345.0
SC6,2023/12/08,08:00-16:00,17,0,3363.0
SC6,2023/12/08,12:00-20:00,23,0,4564.0
SC6,2023/12/08,14:00-22:00,53,0,10480.0
SC6,2023/12/08,16:00-24:00,60,10,13544.0
SC6,2023/12/09,00:00-08:00,47,0,9273.0
SC6,2023/12/09,05:00-13:00,22,0,4306.0
SC6,2023/12/09,08:00-16:00,17,0,3266.0
SC6,2023/12/09,12:00-20:00,23,0,4519.0
SC6,2023/12/09,14:00-22:00,53,0,10416.0
SC6,2023/12/09,16:00-24:00,60,8,13272.0
SC6,2023/12/10,00:00-08:00,47,0,9349.0
SC6,2023/12/10,05:00-13:00,22,0,4358.0
SC6,2023/12/10,08:00-16:00,16,0,3184.0
SC6,2023/12/10,12:00-20:00,23,0,4530.0
SC6,2023/12/10,14:00-22:00,51,0,10199.0
SC6,2023/12/10,16:00-24:00,60,7,13092.0
SC6,2023/12/11,00:00-08:00,47,0,9271.0
SC6,2023/12/11,05:00-13:00,22,0,4301.0
SC6,2023/12/11,08:00-16:00,17,0,3215.0
SC6,2023/12/11,12:00-20:00,23,0,4572.0
SC6,2023/12/11,14:00-22:00,51,0,10088.0
SC6,2023/12/11,16:00-24:00,60,6,12831.0
SC6,2023/12/12,00:00-08:00,45,0,8949.0
SC6,2023/12/12,05:00-13:00,21,0,4089.0
SC6,2023/12/12,08:00-16:00,16,0,3194.0
SC6,2023/12/12,12:00-20:00,23,0,4550.0
SC6,2023/12/12,14:00-22:00,52,0,10249.0
SC6,2023/12/12,16:00-24:00,60,7,13061.0
SC6,2023/12/13,00:00-08:00,45,0,8993.0
SC6,2023/12/13,05:00-13:00,20,0,3946.0
SC6,2023/12/13,08:00-16:00,16,0,3146.0
SC6,2023/12/13,12:00-20:00,23,0,4415.0
SC6,2023/12/13,14:00-22:00,51,0,10122.0
SC6,2023/12/13,16:00-24:00,60,5,12763.0
SC6,2023/12/14,00:00-08:00,43,0,8517.0
SC6,2023/12/14,05:00-13:00,20,0,3873.0
SC6,2023/12/14,08:00-16:00,16,0,3195.0
SC6,2023/12/14,12:00-20:00,22,0,4222.0
SC6,2023/12/14,14:00-22:00,50,0,9877.0
SC6,2023/12/14,16:00-24:00,60,4,12569.0
SC6,2023/12/15,00:00-08:00,43,0,8410.0
SC6,2023/12/15,05:00-13:00,19,0,3690.0
SC6,2023/12/15,08:00-16:00,16,0,3102.0
SC6,2023/12/15,12:00-20:00,22,0,4224.0
SC6,2023/12/15,14:00-22:00,50,0,9913.0
SC6,2023/12/15,16:00-24:00,60,3,12472.0
SC6,2023/12/16,00:00-08:00,43,0,8404.0
SC6,2023/12/16,05:00-13:00,18,0,3591.0
SC6,2023/12/16,08:00-16:00,15,0,2959.0
SC6,2023/12/16,12:00-20:00,21,0,4177.0
SC6,2023/12/16,14:00-22:00,50,0,9993.0
SC6,2023/12/16,16:00-24:00,60,4,12597.0
SC6,2023/12/17,00:00-08:00,41,0,8134.0
SC6,2023/12/17,05:00-13:00,19,0,3652.0
SC6,2023/12/17,08:00-16:00,15,0,2962.0
SC6,2023/12/17,12:00-20:00,22,0,4273.0
SC6,2023/12/17,14:00-22:00,50,0,9951.0
SC6,2023/12/17,16:00-24:00,60,3,12430.0
SC6,2023/12/18,00:00-08:00,42,0,8328.0
SC6,2023/12/18,05:00-13:00,19,0,3763.0
SC6,2023/12/18,08:00-16:00,16,0,3037.0
SC6,2023/12/18,12:00-20:00,21,0,4116.0
SC6,2023/12/18,14:00-22:00,49,0,9779.0
SC6,2023/12/18,16:00-24:00,60,2,12297.0
SC6,2023/12/19,00:00-08:00,42,0,8227.0
SC6,2023/12/19,05:00-13:00,19,0,3756.0
SC6,2023/12/19,08:00-16:00,15,0,2984.0
SC6,2023/12/19,12:00-20:00,21,0,4033.0
SC6,2023/12/19,14:00-22:00,49,0,9698.0
SC6,2023/12/19,16:00-24:00,60,1,12091.0
SC6,2023/12/20,00:00-08:00,42,0,8237.0
SC6,2023/12/20,05:00-13:00,19,0,3639.0
SC6,2023/12/20,08:00-16:00,15,0,2873.0
SC6,2023/12/20,12:00-20:00,21,0,4034.0
SC6,2023/12/20,14:00-22:00,49,0,9711.0
SC6,2023/12/20,16:00-24:00,60,1,12121.0
SC6,2023/12/21,00:00-08:00,41,0,8028.0
SC6,2023/12/21,05:00-13:00,18,0,3545.0
SC6,2023/12/21,08:00-16:00,15,0,2858.0
SC6,2023/12/21,12:00-20:00,21,0,4060.0
SC6,2023/12/21,14:00-22:00,49,0,9621.0
SC6,2023/12/21,16:00-24:00,60,0,11909.0
SC6,2023/12/22,00:00-08:00,40,0,7910.0
SC6,2023/12/22,05:00-13:00,18,0,3476.0
SC6,2023/12/22,08:00-16:00,15,0,2859.0
SC6,2023/12/22,12:00-20:00,21,0,4023.0
SC6,2023/12/22,14:00-22:00,49,0,9614.0
SC6,2023/12/22,16:00-24:00,60,0,11934.0
SC6,2023/12/23,00:00-08:00,40,0,7884.0
SC6,2023/12/23,05:00-13:00,17,0,3352.0
SC6,2023/12/23,08:00-16:00,14,0,2797.0
SC6,2023/12/23,12:00-20:00,20,0,3939.0
SC6,2023/12/23,14:00-22:00,48,0,9567.0
SC6,2023/12/23,16:00-24:00,59,0,11794.0
SC6,2023/12/24,00:00-08:00,38,0,7570.0
SC6,2023/12/24,05:00-13:00,17,0,3299.0
SC6,2023/12/24,08:00-16:00,15,0,2803.0
SC6,2023/12/24,12:00-20:00,20,0,3837.0
SC6,2023/12/24,14:00-22:00,48,0,9448.0
SC6,2023/12/24,16:00-24:00,59,0,11690.0
SC6,2023/12/25,00:00-08:00,39,0,7634.0
SC6,2023/12/25,05:00-13:00,17,0,3260.0
SC6,2023/12/25,08:00-16:00,14,0,2778.0
SC6,2023/12/25,12:00-20:00,19,0,3782.0
SC6,2023/12/25,14:00-22:00,47,0,9315.0
SC6,2023/12/25,16:00-24:00,58,0,11460.0
SC6,2023/12/26,00:00-08:00,38,0,7438.0
SC6,2023/12/26,05:00-13:00,17,0,3202.0
SC6,2023/12/26,08:00-16:00,14,0,2702.0
SC6,2023/12/26,12:00-20:00,19,0,3720.0
SC6,2023/12/26,14:00-22:00,47,0,9329.0
SC6,2023/12/26,16:00-24:00,58,0,11496.0
SC6,2023/12/27,00:00-08:00,37,0,7363.0
SC6,2023/12/27,05:00-13:00,16,0,3199.0
SC6,2023/12/27,08:00-16:00,14,0,2682.0
SC6,2023/12/27,12:00-20:00,19,0,3759.0
SC6,2023/12/27,14:00-22:00,47,0,9344.0
SC6,2023/12/27,16:00-24:00,58,0,11432.0
SC6,2023/12/28,00:00-08:00,38,0,7416.0
SC6,2023/12/28,05:00-13:00,17,0,3266.0
SC6,2023/12/28,08:00-16:00,14,0,2733.0
SC6,2023/12/28,12:00-20:00,19,0,3712.0
SC6,2023/12/28,14:00-22:00,47,0,9246.0
SC6,2023/12/28,16:00-24:00,57,0,11346.0
SC6,2023/12/29,00:00-08:00,37,0,7246.0
SC6,2023/12/29,05:00-13:00,17,0,3242.0
SC6,2023/12/29,08:00-16:00,14,0,2707.0
SC6,2023/12/29,12:00-20:00,19,0,3642.0
SC6,2023/12/29,14:00-22:00,46,0,9154.0
SC6,2023/12/29,16:00-24:00,56,0,11166.0
SC6,2023/12/30,00:00-08:00,37,0,7279.0
SC6,2023/12/30,05:00-13:00,16,0,3135.0
SC6,2023/12/30,08:00-16:00,14,0,2627.0
SC6,2023/12/30,12:00-20:00,19,0,3606.0
SC6,2023/12/30,14:00-22:00,46,0,9164.0
SC6,2023/12/30,16:00-24:00,56,0,11177.0
SC60,2023/12/01,00:00-08:00,60,88,26076.0
SC60,2023/12/01,05:00-13:00,57,0,11246.0
SC60,2023/12/01,08:00-16:00,58,0,11540.0
SC60,2023/12/01,12:00-20:00,60,39,18227.0
SC60,2023/12/01,14:00-22:00,60,108,29182.0
SC60,2023/12/01,16:00-24:00,60,149,35782.0
SC60,2023/12/02,00:00-08:00,60,85,25549.0
SC60,2023/12/02,05:00-13:00,53,0,10502.0
SC60,2023/12/02,08:00-16:00,57,0,11231.0
SC60,2023/12/02,12:00-20:00,60,41,18558.0
SC60,2023/12/02,14:00-22:00,60,110,29496.0
SC60,2023/12/02,16:00-24:00,60,154,36570.0
SC60,2023/12/03,00:00-08:00,60,98,27679.0
SC60,2023/12/03,05:00-13:00,52,0,10309.0
SC60,2023/12/03,08:00-16:00,52,0,10347.0
SC60,2023/12/03,12:00-20:00,60,38,18062.0
SC60,2023/12/03,14:00-22:00,60,105,28750.0
SC60,2023/12/03,16:00-24:00,60,148,35538.0
SC60,2023/12/04,00:00-08:00,60,92,26677.0
SC60,2023/12/04,05:00-13:00,52,0,10204.0
SC60,2023/12/04,08:00-16:00,53,0,10574.0
SC60,2023/12/04,12:00-20:00,60,39,18205.0
SC60,2023/12/04,14:00-22:00,60,104,28604.0
SC60,2023/12/04,16:00-24:00,60,142,34589.0
SC60,2023/12/05,00:00-08:00,60,90,26386.0
SC60,2023/12/05,05:00-13:00,48,0,9549.0
SC60,2023/12/05,08:00-16:00,52,0,10330.0
SC60,2023/12/05,12:00-20:00,60,36,17620.0
SC60,2023/12/05,14:00-22:00,60,103,28361.0
SC60,2023/12/05,16:00-24:00,60,139,34227.0
SC60,2023/12/06,00:00-08:00,60,82,25108.0
SC60,2023/12/06,05:00-13:00,48,0,9440.0
SC60,2023/12/06,08:00-16:00,50,0,9850.0
SC60,2023/12/06,12:00-20:00,60,37,17906.0
SC60,2023/12/06,14:00-22:00,60,102,28199.0
SC60,2023/12/06,16:00-24:00,60,143,34846.0
SC60,2023/12/07,00:00-08:00,60,84,25407.0
SC60,2023/12/07,05:00-13:00,49,0,9623.0
SC60,2023/12/07,08:00-16:00,50,0,9839.0
SC60,2023/12/07,12:00-20:00,60,38,18030.0
SC60,2023/12/07,14:00-22:00,60,102,28196.0
SC60,2023/12/07,16:00-24:00,60,142,34565.0
SC60,2023/12/08,00:00-08:00,60,89,26098.0
SC60,2023/12/08,05:00-13:00,48,0,9590.0
SC60,2023/12/08,08:00-16:00,48,0,9558.0
SC60,2023/12/08,12:00-20:00,60,36,17627.0
SC60,2023/12/08,14:00-22:00,60,101,28062.0
SC60,2023/12/08,16:00-24:00,60,137,33907.0
SC60,2023/12/09,00:00-08:00,60,83,25194.0
SC60,2023/12/09,05:00-13:00,46,0,9086.0
SC60,2023/12/09,08:00-16:00,49,0,9665.0
SC60,2023/12/09,12:00-20:00,60,34,17388.0
SC60,2023/12/09,14:00-22:00,60,98,27640.0
SC60,2023/12/09,16:00-24:00,60,136,33719.0
SC60,2023/12/10,00:00-08:00,60,76,24083.0
SC60,2023/12/10,05:00-13:00,48,0,9406.0
SC60,2023/12/10,08:00-16:00,49,0,9722.0
SC60,2023/12/10,12:00-20:00,60,34,17364.0
SC60,2023/12/10,14:00-22:00,60,98,27529.0
SC60,2023/12/10,16:00-24:00,60,135,33459.0
SC60,2023/12/11,00:00-08:00,60,83,25171.0
SC60,2023/12/11,05:00-13:00,48,0,9556.0
SC60,2023/12/11,08:00-16:00,48,0,9484.0
SC60,2023/12/11,12:00-20:00,60,32,17108.0
SC60,2023/12/11,14:00-22:00,60,96,27311.0
SC60,2023/12/11,16:00-24:00,60,134,33413.0
SC60,2023/12/12,00:00-08:00,60,83,25274.0
SC60,2023/12/12,05:00-13:00,47,0,9287.0
SC60,2023/12/12,08:00-16:00,50,0,9811.0
SC60,2023/12/12,12:00-20:00,60,33,17146.0
SC60,2023/12/12,14:00-22:00,60,98,27572.0
SC60,2023/12/12,16:00-24:00,60,133,33217.0
SC60,2023/12/13,00:00-08:00,60,84,25424.0
SC60,2023/12/13,05:00-13:00,47,0,9320.0
SC60,2023/12/13,08:00-16:00,46,0,9197.0
SC60,2023/12/13,12:00-20:00,60,31,16836.0
SC60,2023/12/13,14:00-22:00,60,97,27399.0
SC60,2023/12/13,16:00-24:00,60,133,33172.0
SC60,2023/12/14,00:00-08:00,60,81,24921.0
SC60,2023/12/14,05:00-13:00,46,0,9100.0
SC60,2023/12/14,08:00-16:00,45,0,8816.0
SC60,2023/12/14,12:00-20:00,60,30,16788.0
SC60,2023/12/14,14:00-22:00,60,95,27155.0
SC60,2023/12/14,16:00-24:00,60,131,32889.0
SC60,2023/12/15,00:00-08:00,60,83,25134.0
SC60,2023/12/15,05:00-13:00,45,0,8848.0
SC60,2023/12/15,08:00-16:00,42,0,8331.0
SC60,2023/12/15,12:00-20:00,60,26,16152.0
SC60,2023/12/15,14:00-22:00,60,91,26560.0
SC60,2023/12/15,16:00-24:00,60,129,32542.0
SC60,2023/12/16,00:00-08:00,60,80,24763.0
SC60,2023/12/16,05:00-13:00,43,0,8474.0
SC60,2023/12/16,08:00-16:00,44,0,8742.0
SC60,2023/12/16,12:00-20:00,60,28,16382.0
SC60,2023/12/16,14:00-22:00,60,93,26804.0
SC60,2023/12/16,16:00-24:00,60,128,32335.0
SC60,2023/12/17,00:00-08:00,60,85,25483.0
SC60,2023/12/17,05:00-13:00,43,0,8593.0
SC60,2023/12/17,08:00-16:00,43,0,8537.0
SC60,2023/12/17,12:00-20:00,60,27,16227.0
SC60,2023/12/17,14:00-22:00,60,91,26545.0
SC60,2023/12/17,16:00-24:00,60,126,32010.0
SC60,2023/12/18,00:00-08:00,60,78,24467.0
SC60,2023/12/18,05:00-13:00,42,0,8399.0
SC60,2023/12/18,08:00-16:00,42,0,8302.0
SC60,2023/12/18,12:00-20:00,60,27,16318.0
SC60,2023/12/18,14:00-22:00,60,91,26510.0
SC60,2023/12/18,16:00-24:00,60,126,32019.0
SC60,2023/12/19,00:00-08:00,60,76,24138.0
SC60,2023/12/19,05:00-13:00,41,0,8177.0
SC60,2023/12/19,08:00-16:00,42,0,8278.0
SC60,2023/12/19,12:00-20:00,60,26,16128.0
SC60,2023/12/19,14:00-22:00,60,90,26245.0
SC60,2023/12/19,16:00-24:00,60,124,31747.0
SC60,2023/12/20,00:00-08:00,60,80,24753.0
SC60,2023/12/20,05:00-13:00,43,0,8411.0
SC60,2023/12/20,08:00-16:00,42,0,8203.0
SC60,2023/12/20,12:00-20:00,60,24,15816.0
SC60,2023/12/20,14:00-22:00,60,88,25972.0
SC60,2023/12/20,16:00-24:00,60,122,31414.0
SC60,2023/12/21,00:00-08:00,60,80,24797.0
SC60,2023/12/21,05:00-13:00,43,0,8422.0
SC60,2023/12/21,08:00-16:00,41,0,8120.0
SC60,2023/12/21,12:00-20:00,60,24,15751.0
SC60,2023/12/21,14:00-22:00,60,87,25763.0
SC60,2023/12/21,16:00-24:00,60,121,31256.0
SC60,2023/12/22,00:00-08:00,60,78,24370.0
SC60,2023/12/22,05:00-13:00,43,0,8471.0
SC60,2023/12/22,08:00-16:00,41,0,8039.0
SC60,2023/12/22,12:00-20:00,60,23,15579.0
SC60,2023/12/22,14:00-22:00,60,85,25578.0
SC60,2023/12/22,16:00-24:00,60,119,31010.0
SC60,2023/12/23,00:00-08:00,60,78,24417.0
SC60,2023/12/23,05:00-13:00,42,0,8243.0
SC60,2023/12/23,08:00-16:00,40,0,7962.0
SC60,2023/12/23,12:00-20:00,60,23,15571.0
SC60,2023/12/23,14:00-22:00,60,86,25700.0
SC60,2023/12/23,16:00-24:00,60,119,30890.0
SC60,2023/12/24,00:00-08:00,60,77,24319.0
SC60,2023/12/24,05:00-13:00,41,0,8178.0
SC60,2023/12/24,08:00-16:00,39,0,7800.0
SC60,2023/12/24,12:00-20:00,60,22,15464.0
SC60,2023/12/24,14:00-22:00,60,85,25578.0
SC60,2023/12/24,16:00-24:00,60,117,30656.0
SC60,2023/12/25,00:00-08:00,60,79,24536.0
SC60,2023/12/25,05:00-13:00,40,0,7899.0
SC60,2023/12/25,08:00-16:00,38,0,7471.0
SC60,2023/12/25,12:00-20:00,60,21,15286.0
SC60,2023/12/25,14:00-22:00,60,84,25377.0
SC60,2023/12/25,16:00-24:00,60,117,30565.0
SC60,2023/12/26,00:00-08:00,60,77,24274.0
SC60,2023/12/26,05:00-13:00,39,0,7637.0
SC60,2023/12/26,08:00-16:00,37,0,7295.0
SC60,2023/12/26,12:00-20:00,60,20,15097.0
SC60,2023/12/26,14:00-22:00,60,83,25175.0
SC60,2023/12/26,16:00-24:00,60,115,30390.0
SC60,2023/12/27,00:00-08:00,60,76,24038.0
SC60,2023/12/27,05:00-13:00,39,0,7702.0
SC60,2023/12/27,08:00-16:00,37,0,7214.0
SC60,2023/12/27,12:00-20:00,60,19,14894.0
SC60,2023/12/27,14:00-22:00,60,82,25012.0
SC60,2023/12/27,16:00-24:00,60,114,30122.0
SC60,2023/12/28,00:00-08:00,60,74,23798.0
SC60,2023/12/28,05:00-13:00,38,0,7559.0
SC60,2023/12/28,08:00-16:00,37,0,7290.0
SC60,2023/12/28,12:00-20:00,60,19,14982.0
SC60,2023/12/28,14:00-22:00,60,82,25050.0
SC60,2023/12/28,16:00-24:00,60,112,29920.0
SC60,2023/12/29,00:00-08:00,60,78,24447.0
SC60,2023/12/29,05:00-13:00,38,0,7591.0
SC60,2023/12/29,08:00-16:00,36,0,7168.0
SC60,2023/12/29,12:00-20:00,60,18,14866.0
SC60,2023/12/29,14:00-22:00,60,81,24845.0
SC60,2023/12/29,16:00-24:00,60,111,29732.0
SC60,2023/12/30,00:00-08:00,60,77,24195.0
SC60,2023/12/30,05:00-13:00,38,0,7558.0
SC60,2023/12/30,08:00-16:00,36,0,7079.0
SC60,2023/12/30,12:00-20:00,60,18,14751.0
SC60,2023/12/30,14:00-22:00,60,80,24728.0
SC60,2023/12/30,16:00-24:00,60,110,29597.0
SC61,2023/12/01,00:00-08:00,0,0,0.0
SC61,2023/12/01,05:00-13:00,1,0,77.0
SC61,2023/12/01,08:00-16:00,2,0,264.0
SC61,2023/12/01,12:00-20:00,3,0,407.0
SC61,2023/12/01,14:00-22:00,2,0,335.0
SC61,2023/12/01,16:00-24:00,2,0,286.0
SC61,2023/12/02,00:00-08:00,0,0,0.0
SC61,2023/12/02,05:00-13:00,1,0,65.0
SC61,2023/12/02,08:00-16:00,2,0,233.0
SC61,2023/12/02,12:00-20:00,2,0,385.0
SC61,2023/12/02,14:00-22:00,2,0,338.0
SC61,2023/12/02,16:00-24:00,2,0,296.0
SC61,2023/12/03,00:00-08:00,0,0,0.0
SC61,2023/12/03,05:00-13:00,1,0,60.0
SC61,2023/12/03,08:00-16:00,1,0,194.0
SC61,2023/12/03,12:00-20:00,2,0,331.0
SC61,2023/12/03,14:00-22:00,2,0,326.0
SC61,2023/12/03,16:00-24:00,2,0,300.0
SC61,2023/12/04,00:00-08:00,0,0,0.0
SC61,2023/12/04,05:00-13:00,1,0,58.0
SC61,2023/12/04,08:00-16:00,1,0,181.0
SC61,2023/12/04,12:00-20:00,2,0,280.0
SC61,2023/12/04,14:00-22:00,2,0,220.0
SC61,2023/12/04,16:00-24:00,1,0,195.0
SC61,2023/12/05,00:00-08:00,0,0,0.0
SC61,2023/12/05,05:00-13:00,1,0,54.0
SC61,2023/12/05,08:00-16:00,1,0,179.0
SC61,2023/12/05,12:00-20:00,2,0,305.0
SC61,2023/12/05,14:00-22:00,2,0,262.0
SC61,2023/12/05,16:00-24:00,2,0,235.0
SC61,2023/12/06,00:00-08:00,0,0,0.0
SC61,2023/12/06,05:00-13:00,1,0,54.0
SC61,2023/12/06,08:00-16:00,1,0,171.0
SC61,2023/12/06,12:00-20:00,2,0,262.0
SC61,2023/12/06,14:00-22:00,2,0,224.0
SC61,2023/12/06,16:00-24:00,2,0,204.0
SC61,2023/12/07,00:00-08:00,0,0,0.0
SC61,2023/12/07,05:00-13:00,1,0,64.0
SC61,2023/12/07,08:00-16:00,1,0,174.0
SC61,2023/12/07,12:00-20:00,2,0,271.0
SC61,2023/12/07,14:00-22:00,2,0,220.0
SC61,2023/12/07,16:00-24:00,2,0,216.0
SC61,2023/12/08,00:00-08:00,0,0,0.0
SC61,2023/12/08,05:00-13:00,1,0,51.0
SC61,2023/12/08,08:00-16:00,1,0,154.0
SC61,2023/12/08,12:00-20:00,2,0,250.0
SC61,2023/12/08,14:00-22:00,2,0,248.0
SC61,2023/12/08,16:00-24:00,2,0,241.0
SC61,2023/12/09,00:00-08:00,0,0,0.0
SC61,2023/12/09,05:00-13:00,1,0,47.0
SC61,2023/12/09,08:00-16:00,1,0,160.0
SC61,2023/12/09,12:00-20:00,2,0,251.0
SC61,2023/12/09,14:00-22:00,1,0,198.0
SC61,2023/12/09,16:00-24:00,1,0,176.0
SC61,2023/12/10,00:00-08:00,0,0,0.0
SC61,2023/12/10,05:00-13:00,1,0,52.0
SC61,2023/12/10,08:00-16:00,1,0,154.0
SC61,2023/12/10,12:00-20:00,2,0,253.0
SC61,2023/12/10,14:00-22:00,2,0,208.0
SC61,2023/12/10,16:00-24:00,1,0,191.0
SC61,2023/12/11,00:00-08:00,0,0,0.0
SC61,2023/12/11,05:00-13:00,1,0,58.0
SC61,2023/12/11,08:00-16:00,1,0,158.0
SC61,2023/12/11,12:00-20:00,2,0,243.0
SC61,2023/12/11,14:00-22:00,1,0,199.0
SC61,2023/12/11,16:00-24:00,1,0,179.0
SC61,2023/12/12,00:00-08:00,0,0,0.0
SC61,2023/12/12,05:00-13:00,1,0,55.0
SC61,2023/12/12,08:00-16:00,1,0,159.0
SC61,2023/12/12,12:00-20:00,2,0,231.0
SC61,2023/12/12,14:00-22:00,1,0,181.0
SC61,2023/12/12,16:00-24:00,1,0,156.0
SC61,2023/12/13,00:00-08:00,0,0,0.0
SC61,2023/12/13,05:00-13:00,1,0,55.0
SC61,2023/12/13,08:00-16:00,1,0,139.0
SC61,2023/12/13,12:00-20:00,2,0,218.0
SC61,2023/12/13,14:00-22:00,1,0,200.0
SC61,2023/12/13,16:00-24:00,1,0,186.0
SC61,2023/12/14,00:00-08:00,0,0,0.0
SC61,2023/12/14,05:00-13:00,1,0,52.0
SC61,2023/12/14,08:00-16:00,1,0,132.0
SC61,2023/12/14,12:00-20:00,1,0,195.0
SC61,2023/12/14,14:00-22:00,1,0,138.0
SC61,2023/12/14,16:00-24:00,1,0,123.0
SC61,2023/12/15,00:00-08:00,0,0,0.0
SC61,2023/12/15,05:00-13:00,1,0,46.0
SC61,2023/12/15,08:00-16:00,1,0,126.0
SC61,2023/12/15,12:00-20:00,1,0,199.0
SC61,2023/12/15,14:00-22:00,1,0,157.0
SC61,2023/12/15,16:00-24:00,1,0,139.0
SC61,2023/12/16,00:00-08:00,0,0,0.0
SC61,2023/12/16,05:00-13:00,1,0,45.0
SC61,2023/12/16,08:00-16:00,1,0,115.0
SC61,2023/12/16,12:00-20:00,1,0,170.0
SC61,2023/12/16,14:00-22:00,1,0,139.0
SC61,2023/12/16,16:00-24:00,1,0,132.0
SC61,2023/12/17,00:00-08:00,0,0,0.0
SC61,2023/12/17,05:00-13:00,1,0,52.0
SC61,2023/12/17,08:00-16:00,1,0,119.0
SC61,2023/12/17,12:00-20:00,1,0,174.0
SC61,2023/12/17,14:00-22:00,1,0,122.0
SC61,2023/12/17,16:00-24:00,1,0,117.0
SC61,2023/12/18,00:00-08:00,0,0,0.0
SC61,2023/12/18,05:00-13:00,1,0,48.0
SC61,2023/12/18,08:00-16:00,1,0,116.0
SC61,2023/12/18,12:00-20:00,1,0,164.0
SC61,2023/12/18,14:00-22:00,1,0,144.0
SC61,2023/12/18,16:00-24:00,1,0,133.0
SC61,2023/12/19,00:00-08:00,0,0,0.0
SC61,2023/12/19,05:00-13:00,1,0,44.0
SC61,2023/12/19,08:00-16:00,1,0,105.0
SC61,2023/12/19,12:00-20:00,1,0,156.0
SC61,2023/12/19,14:00-22:00,1,0,107.0
SC61,2023/12/19,16:00-24:00,1,0,102.0
SC61,2023/12/20,00:00-08:00,0,0,0.0
SC61,2023/12/20,05:00-13:00,1,0,43.0
SC61,2023/12/20,08:00-16:00,1,0,100.0
SC61,2023/12/20,12:00-20:00,1,0,146.0
SC61,2023/12/20,14:00-22:00,1,0,106.0
SC61,2023/12/20,16:00-24:00,1,0,101.0
SC61,2023/12/21,00:00-08:00,0,0,0.0
SC61,2023/12/21,05:00-13:00,1,0,44.0
SC61,2023/12/21,08:00-16:00,1,0,105.0
SC61,2023/12/21,12:00-20:00,1,0,155.0
SC61,2023/12/21,14:00-22:00,1,0,124.0
SC61,2023/12/21,16:00-24:00,1,0,114.0
SC61,2023/12/22,00:00-08:00,0,0,0.0
SC61,2023/12/22,05:00-13:00,1,0,43.0
SC61,2023/12/22,08:00-16:00,1,0,98.0
SC61,2023/12/22,12:00-20:00,1,0,138.0
SC61,2023/12/22,14:00-22:00,1,0,97.0
SC61,2023/12/22,16:00-24:00,1,0,90.0
SC61,2023/12/23,00:00-08:00,0,0,0.0
SC61,2023/12/23,05:00-13:00,1,0,46.0
SC61,2023/12/23,08:00-16:00,1,0,97.0
SC61,2023/12/23,12:00-20:00,1,0,138.0
SC61,2023/12/23,14:00-22:00,1,0,118.0
SC61,2023/12/23,16:00-24:00,1,0,112.0
SC61,2023/12/24,00:00-08:00,0,0,0.0
SC61,2023/12/24,05:00-13:00,1,0,46.0
SC61,2023/12/24,08:00-16:00,1,0,97.0
SC61,2023/12/24,12:00-20:00,1,0,131.0
SC61,2023/12/24,14:00-22:00,1,0,83.0
SC61,2023/12/24,16:00-24:00,1,0,74.0
SC61,2023/12/25,00:00-08:00,0,0,0.0
SC61,2023/12/25,05:00-13:00,1,0,42.0
SC61,2023/12/25,08:00-16:00,1,0,89.0
SC61,2023/12/25,12:00-20:00,1,0,130.0
SC61,2023/12/25,14:00-22:00,1,0,91.0
SC61,2023/12/25,16:00-24:00,1,0,84.0
SC61,2023/12/26,00:00-08:00,0,0,0.0
SC61,2023/12/26,05:00-13:00,1,0,39.0
SC61,2023/12/26,08:00-16:00,1,0,82.0
SC61,2023/12/26,12:00-20:00,1,0,112.0
SC61,2023/12/26,14:00-22:00,1,0,86.0
SC61,2023/12/26,16:00-24:00,1,0,82.0
SC61,2023/12/27,00:00-08:00,0,0,0.0
SC61,2023/12/27,05:00-13:00,1,0,42.0
SC61,2023/12/27,08:00-16:00,1,0,84.0
SC61,2023/12/27,12:00-20:00,1,0,120.0
SC61,2023/12/27,14:00-22:00,1,0,79.0
SC61,2023/12/27,16:00-24:00,1,0,74.0
SC61,2023/12/28,00:00-08:00,0,0,0.0
SC61,2023/12/28,05:00-13:00,1,0,41.0
SC61,2023/12/28,08:00-16:00,1,0,83.0
SC61,2023/12/28,12:00-20:00,1,0,107.0
SC61,2023/12/28,14:00-22:00,1,0,86.0
SC61,2023/12/28,16:00-24:00,1,0,80.0
SC61,2023/12/29,00:00-08:00,0,0,0.0
SC61,2023/12/29,05:00-13:00,1,0,40.0
SC61,2023/12/29,08:00-16:00,1,0,77.0
SC61,2023/12/29,12:00-20:00,1,0,106.0
SC61,2023/12/29,14:00-22:00,1,0,64.0
SC61,2023/12/29,16:00-24:00,1,0,61.0
SC61,2023/12/30,00:00-08:00,0,0,0.0
SC61,2023/12/30,05:00-13:00,1,0,38.0
SC61,2023/12/30,08:00-16:00,1,0,75.0
SC61,2023/12/30,12:00-20:00,1,0,98.0
SC61,2023/12/30,14:00-22:00,1,0,60.0
SC61,2023/12/30,16:00-24:00,1,0,56.0
