分拣中心,日期,小时,修正后时货量
SC57,2023/12/12,1,517.0
SC57,2023/12/12,2,837.0
SC57,2023/12/12,3,1059.0
SC57,2023/12/12,4,742.0
SC57,2023/12/12,5,0.0
SC57,2023/12/12,6,0.0
SC57,2023/12/12,7,50.0
SC57,2023/12/12,8,31.0
SC57,2023/12/12,9,192.0
SC57,2023/12/12,10,100.0
SC57,2023/12/12,11,191.0
SC57,2023/12/12,12,233.0
SC57,2023/12/12,13,485.0
SC57,2023/12/12,14,259.0
SC57,2023/12/12,15,2.0
SC57,2023/12/12,16,5.0
SC57,2023/12/12,17,0.0
SC57,2023/12/12,18,282.0
SC57,2023/12/12,19,414.0
SC57,2023/12/12,20,141.0
SC57,2023/12/12,21,187.0
SC57,2023/12/12,22,80.0
SC57,2023/12/12,23,284.0
SC57,2023/12/13,0,697.0
SC57,2023/12/13,1,458.0
SC57,2023/12/13,2,853.0
SC57,2023/12/13,3,1022.0
SC57,2023/12/13,4,715.0
SC57,2023/12/13,5,59.0
SC57,2023/12/13,6,0.0
SC57,2023/12/13,7,25.0
SC57,2023/12/13,8,13.0
SC57,2023/12/13,9,180.0
SC57,2023/12/13,10,71.0
SC57,2023/12/13,11,209.0
SC57,2023/12/13,12,255.0
SC57,2023/12/13,13,336.0
SC57,2023/12/13,14,256.0
SC57,2023/12/13,15,5.0
SC57,2023/12/13,16,5.0
SC57,2023/12/13,17,0.0
SC57,2023/12/13,18,294.0
SC57,2023/12/13,19,286.0
SC57,2023/12/13,20,183.0
SC57,2023/12/13,21,143.0
SC57,2023/12/13,22,66.0
SC57,2023/12/13,23,415.0
SC57,2023/12/14,0,638.0
SC57,2023/12/14,1,505.0
SC57,2023/12/14,2,691.0
SC57,2023/12/14,3,873.0
SC57,2023/12/14,4,732.0
SC57,2023/12/14,5,12.0
SC57,2023/12/14,6,0.0
SC57,2023/12/14,7,73.0
SC57,2023/12/14,8,23.0
SC57,2023/12/14,9,215.0
SC57,2023/12/14,10,74.0
SC57,2023/12/14,11,210.0
SC57,2023/12/14,12,231.0
SC57,2023/12/14,13,404.0
SC57,2023/12/14,14,232.0
SC57,2023/12/14,15,6.0
SC57,2023/12/14,16,3.0
SC57,2023/12/14,17,0.0
SC57,2023/12/14,18,276.0
SC57,2023/12/14,19,150.0
SC57,2023/12/14,20,268.0
SC57,2023/12/14,21,150.0
SC57,2023/12/14,22,51.0
SC57,2023/12/14,23,502.0
SC57,2023/12/15,0,630.0
SC57,2023/12/15,1,499.0
SC57,2023/12/15,2,650.0
SC57,2023/12/15,3,939.0
SC57,2023/12/15,4,681.0
SC57,2023/12/15,5,23.0
SC57,2023/12/15,6,0.0
SC57,2023/12/15,7,82.0
SC57,2023/12/15,8,39.0
SC57,2023/12/15,9,126.0
SC57,2023/12/15,10,102.0
SC57,2023/12/15,11,191.0
SC57,2023/12/15,12,215.0
SC57,2023/12/15,13,439.0
SC57,2023/12/15,14,247.0
SC57,2023/12/15,15,4.0
SC57,2023/12/15,16,4.0
SC57,2023/12/15,17,0.0
SC57,2023/12/15,18,307.0
SC57,2023/12/15,19,202.0
SC57,2023/12/15,20,275.0
SC57,2023/12/15,21,96.0
SC57,2023/12/15,22,56.0
SC57,2023/12/15,23,415.0
SC57,2023/12/16,0,627.0
SC57,2023/12/16,1,536.0
SC57,2023/12/16,2,745.0
SC57,2023/12/16,3,867.0
SC57,2023/12/16,4,706.0
SC57,2023/12/16,5,0.0
SC57,2023/12/16,6,0.0
SC57,2023/12/16,7,38.0
SC57,2023/12/16,8,52.0
SC57,2023/12/16,9,138.0
SC57,2023/12/16,10,112.0
SC57,2023/12/16,11,189.0
SC57,2023/12/16,12,240.0
SC57,2023/12/16,13,379.0
SC57,2023/12/16,14,235.0
SC57,2023/12/16,15,4.0
SC57,2023/12/16,16,5.0
SC57,2023/12/16,17,0.0
SC57,2023/12/16,18,259.0
SC57,2023/12/16,19,312.0
SC57,2023/12/16,20,296.0
SC57,2023/12/16,21,160.0
SC57,2023/12/16,22,64.0
SC57,2023/12/16,23,326.0
SC57,2023/12/17,0,655.0
SC57,2023/12/17,1,592.0
SC57,2023/12/17,2,848.0
SC57,2023/12/17,3,984.0
SC57,2023/12/17,4,674.0
SC57,2023/12/17,5,65.0
SC57,2023/12/17,6,0.0
SC57,2023/12/17,7,28.0
SC57,2023/12/17,8,64.0
SC57,2023/12/17,9,116.0
SC57,2023/12/17,10,93.0
SC57,2023/12/17,11,185.0
SC57,2023/12/17,12,228.0
SC57,2023/12/17,13,465.0
SC57,2023/12/17,14,240.0
SC57,2023/12/17,15,6.0
SC57,2023/12/17,16,2.0
SC57,2023/12/17,17,0.0
SC57,2023/12/17,18,278.0
SC57,2023/12/17,19,266.0
SC57,2023/12/17,20,266.0
SC57,2023/12/17,21,106.0
SC57,2023/12/17,22,46.0
SC57,2023/12/17,23,390.0
SC57,2023/12/18,0,667.0
SC57,2023/12/18,1,569.0
SC57,2023/12/18,2,714.0
SC57,2023/12/18,3,943.0
SC57,2023/12/18,4,651.0
SC57,2023/12/18,5,0.0
SC57,2023/12/18,6,1.0
SC57,2023/12/18,7,62.0
SC57,2023/12/18,8,76.0
SC57,2023/12/18,9,100.0
SC57,2023/12/18,10,65.0
SC57,2023/12/18,11,195.0
SC57,2023/12/18,12,215.0
SC57,2023/12/18,13,346.0
SC57,2023/12/18,14,230.0
SC57,2023/12/18,15,6.0
SC57,2023/12/18,16,0.0
SC57,2023/12/18,17,0.0
SC57,2023/12/18,18,272.0
SC57,2023/12/18,19,144.0
SC57,2023/12/18,20,236.0
SC57,2023/12/18,21,136.0
SC57,2023/12/18,22,48.0
SC57,2023/12/18,23,398.0
SC57,2023/12/19,0,622.0
SC57,2023/12/19,1,558.0
SC57,2023/12/19,2,591.0
SC57,2023/12/19,3,910.0
SC57,2023/12/19,4,648.0
SC57,2023/12/19,5,52.0
SC57,2023/12/19,6,5.0
SC57,2023/12/19,7,68.0
SC57,2023/12/19,8,84.0
SC57,2023/12/19,9,136.0
SC57,2023/12/19,10,56.0
SC57,2023/12/19,11,170.0
SC57,2023/12/19,12,218.0
SC57,2023/12/19,13,408.0
SC57,2023/12/19,14,234.0
SC57,2023/12/19,15,7.0
SC57,2023/12/19,16,0.0
SC57,2023/12/19,17,0.0
SC57,2023/12/19,18,266.0
SC57,2023/12/19,19,150.0
SC57,2023/12/19,20,243.0
SC57,2023/12/19,21,79.0
SC57,2023/12/19,22,49.0
SC57,2023/12/19,23,385.0
SC57,2023/12/20,0,621.0
SC57,2023/12/20,1,539.0
SC57,2023/12/20,2,777.0
SC57,2023/12/20,3,891.0
SC57,2023/12/20,4,630.0
SC57,2023/12/20,5,14.0
SC57,2023/12/20,6,5.0
SC57,2023/12/20,7,49.0
SC57,2023/12/20,8,78.0
SC57,2023/12/20,9,106.0
SC57,2023/12/20,10,71.0
SC57,2023/12/20,11,182.0
SC57,2023/12/20,12,211.0
SC57,2023/12/20,13,438.0
SC57,2023/12/20,14,243.0
SC57,2023/12/20,15,6.0
SC57,2023/12/20,16,1.0
SC57,2023/12/20,17,0.0
SC57,2023/12/20,18,273.0
SC57,2023/12/20,19,246.0
SC57,2023/12/20,20,248.0
SC57,2023/12/20,21,101.0
SC57,2023/12/20,22,28.0
SC57,2023/12/20,23,397.0
SC57,2023/12/21,0,685.0
SC57,2023/12/21,1,480.0
SC57,2023/12/21,2,788.0
SC57,2023/12/21,3,794.0
SC57,2023/12/21,4,629.0
SC57,2023/12/21,5,58.0
SC57,2023/12/21,6,2.0
SC57,2023/12/21,7,52.0
SC57,2023/12/21,8,62.0
SC57,2023/12/21,9,147.0
SC57,2023/12/21,10,85.0
SC57,2023/12/21,11,189.0
SC57,2023/12/21,12,191.0
SC57,2023/12/21,13,365.0
SC57,2023/12/21,14,233.0
SC57,2023/12/21,15,2.0
SC57,2023/12/21,16,0.0
SC57,2023/12/21,17,0.0
SC57,2023/12/21,18,258.0
SC57,2023/12/21,19,284.0
SC57,2023/12/21,20,232.0
SC57,2023/12/21,21,125.0
SC57,2023/12/21,22,43.0
SC57,2023/12/21,23,390.0
SC57,2023/12/22,0,696.0
SC57,2023/12/22,1,474.0
SC57,2023/12/22,2,700.0
SC57,2023/12/22,3,912.0
SC57,2023/12/22,4,602.0
SC57,2023/12/22,5,6.0
SC57,2023/12/22,6,0.0
SC57,2023/12/22,7,60.0
SC57,2023/12/22,8,46.0
SC57,2023/12/22,9,147.0
SC57,2023/12/22,10,83.0
SC57,2023/12/22,11,173.0
SC57,2023/12/22,12,195.0
SC57,2023/12/22,13,452.0
SC57,2023/12/22,14,237.0
SC57,2023/12/22,15,1.0
SC57,2023/12/22,16,1.0
SC57,2023/12/22,17,0.0
SC57,2023/12/22,18,254.0
SC57,2023/12/22,19,261.0
SC57,2023/12/22,20,194.0
SC57,2023/12/22,21,63.0
SC57,2023/12/22,22,40.0
SC57,2023/12/22,23,312.0
SC57,2023/12/23,0,647.0
SC57,2023/12/23,1,475.0
SC57,2023/12/23,2,607.0
SC57,2023/12/23,3,876.0
SC57,2023/12/23,4,613.0
SC57,2023/12/23,5,50.0
SC57,2023/12/23,6,0.0
SC57,2023/12/23,7,43.0
SC57,2023/12/23,8,34.0
SC57,2023/12/23,9,127.0
SC57,2023/12/23,10,63.0
SC57,2023/12/23,11,182.0
SC57,2023/12/23,12,205.0
SC57,2023/12/23,13,360.0
SC57,2023/12/23,14,231.0
SC57,2023/12/23,15,2.0
SC57,2023/12/23,16,2.0
SC57,2023/12/23,17,0.0
SC57,2023/12/23,18,266.0
SC57,2023/12/23,19,234.0
SC57,2023/12/23,20,192.0
SC57,2023/12/23,21,102.0
SC57,2023/12/23,22,34.0
SC57,2023/12/23,23,339.0
SC57,2023/12/24,0,616.0
SC57,2023/12/24,1,472.0
SC57,2023/12/24,2,650.0
SC57,2023/12/24,3,897.0
SC57,2023/12/24,4,575.0
SC57,2023/12/24,5,11.0
SC57,2023/12/24,6,0.0
SC57,2023/12/24,7,30.0
SC57,2023/12/24,8,25.0
SC57,2023/12/24,9,150.0
SC57,2023/12/24,10,48.0
SC57,2023/12/24,11,181.0
SC57,2023/12/24,12,188.0
SC57,2023/12/24,13,382.0
SC57,2023/12/24,14,236.0
SC57,2023/12/24,15,3.0
SC57,2023/12/24,16,2.0
SC57,2023/12/24,17,0.0
SC57,2023/12/24,18,252.0
SC57,2023/12/24,19,194.0
SC57,2023/12/24,20,207.0
SC57,2023/12/24,21,63.0
SC57,2023/12/24,22,29.0
SC57,2023/12/24,23,405.0
SC57,2023/12/25,0,616.0
SC57,2023/12/25,1,506.0
SC57,2023/12/25,2,758.0
SC57,2023/12/25,3,865.0
SC57,2023/12/25,4,578.0
SC57,2023/12/25,5,39.0
SC57,2023/12/25,6,0.0
SC57,2023/12/25,7,45.0
SC57,2023/12/25,8,20.0
SC57,2023/12/25,9,104.0
SC57,2023/12/25,10,48.0
SC57,2023/12/25,11,169.0
SC57,2023/12/25,12,184.0
SC57,2023/12/25,13,429.0
SC57,2023/12/25,14,230.0
SC57,2023/12/25,15,3.0
SC57,2023/12/25,16,1.0
SC57,2023/12/25,17,0.0
SC57,2023/12/25,18,265.0
SC57,2023/12/25,19,154.0
SC57,2023/12/25,20,226.0
SC57,2023/12/25,21,93.0
SC57,2023/12/25,22,27.0
SC57,2023/12/25,23,393.0
SC57,2023/12/26,0,627.0
SC57,2023/12/26,1,518.0
SC57,2023/12/26,2,732.0
SC57,2023/12/26,3,794.0
SC57,2023/12/26,4,559.0
SC57,2023/12/26,5,0.0
SC57,2023/12/26,6,0.0
SC57,2023/12/26,7,53.0
SC57,2023/12/26,8,21.0
SC57,2023/12/26,9,103.0
SC57,2023/12/26,10,60.0
SC57,2023/12/26,11,172.0
SC57,2023/12/26,12,192.0
SC57,2023/12/26,13,368.0
SC57,2023/12/26,14,223.0
SC57,2023/12/26,15,2.0
SC57,2023/12/26,16,2.0
SC57,2023/12/26,17,0.0
SC57,2023/12/26,18,250.0
SC57,2023/12/26,19,177.0
SC57,2023/12/26,20,249.0
SC57,2023/12/26,21,68.0
SC57,2023/12/26,22,30.0
SC57,2023/12/26,23,326.0
SC57,2023/12/27,0,638.0
SC57,2023/12/27,1,511.0
SC57,2023/12/27,2,622.0
SC57,2023/12/27,3,843.0
SC57,2023/12/27,4,554.0
SC57,2023/12/27,5,43.0
SC57,2023/12/27,6,0.0
SC57,2023/12/27,7,35.0
SC57,2023/12/27,8,27.0
SC57,2023/12/27,9,98.0
SC57,2023/12/27,10,65.0
SC57,2023/12/27,11,167.0
SC57,2023/12/27,12,184.0
SC57,2023/12/27,13,439.0
SC57,2023/12/27,14,231.0
SC57,2023/12/27,15,3.0
SC57,2023/12/27,16,2.0
SC57,2023/12/27,17,0.0
SC57,2023/12/27,18,248.0
SC57,2023/12/27,19,225.0
SC57,2023/12/27,20,232.0
SC57,2023/12/27,21,64.0
SC57,2023/12/27,22,27.0
SC57,2023/12/27,23,334.0
SC57,2023/12/28,0,626.0
SC57,2023/12/28,1,511.0
SC57,2023/12/28,2,572.0
SC57,2023/12/28,3,806.0
SC57,2023/12/28,4,543.0
SC57,2023/12/28,5,0.0
SC57,2023/12/28,6,0.0
SC57,2023/12/28,7,27.0
SC57,2023/12/28,8,36.0
SC57,2023/12/28,9,72.0
SC57,2023/12/28,10,57.0
SC57,2023/12/28,11,164.0
SC57,2023/12/28,12,176.0
SC57,2023/12/28,13,363.0
SC57,2023/12/28,14,226.0
SC57,2023/12/28,15,3.0
SC57,2023/12/28,16,1.0
SC57,2023/12/28,17,0.0
SC57,2023/12/28,18,249.0
SC57,2023/12/28,19,199.0
SC57,2023/12/28,20,206.0
SC57,2023/12/28,21,70.0
SC57,2023/12/28,22,25.0
SC57,2023/12/28,23,345.0
SC57,2023/12/29,0,606.0
SC57,2023/12/29,1,484.0
SC57,2023/12/29,2,723.0
SC57,2023/12/29,3,873.0
SC57,2023/12/29,4,531.0
SC57,2023/12/29,5,23.0
SC57,2023/12/29,6,1.0
SC57,2023/12/29,7,43.0
SC57,2023/12/29,8,43.0
SC57,2023/12/29,9,95.0
SC57,2023/12/29,10,43.0
SC57,2023/12/29,11,157.0
SC57,2023/12/29,12,179.0
SC57,2023/12/29,13,378.0
SC57,2023/12/29,14,227.0
SC57,2023/12/29,15,4.0
SC57,2023/12/29,16,0.0
SC57,2023/12/29,17,0.0
SC57,2023/12/29,18,244.0
SC57,2023/12/29,19,134.0
SC57,2023/12/29,20,198.0
SC57,2023/12/29,21,51.0
SC57,2023/12/29,22,26.0
SC57,2023/12/29,23,342.0
SC57,2023/12/30,0,621.0
SC57,2023/12/30,1,460.0
SC57,2023/12/30,2,709.0
SC57,2023/12/30,3,828.0
SC57,2023/12/30,4,526.0
SC57,2023/12/30,5,4.0
SC57,2023/12/30,6,2.0
SC57,2023/12/30,7,50.0
SC57,2023/12/30,8,45.0
SC57,2023/12/30,9,82.0
SC57,2023/12/30,10,37.0
SC57,2023/12/30,11,161.0
SC57,2023/12/30,12,174.0
SC57,2023/12/30,13,427.0
SC57,2023/12/30,14,223.0
SC57,2023/12/30,15,3.0
SC57,2023/12/30,16,0.0
SC57,2023/12/30,17,0.0
SC57,2023/12/30,18,244.0
SC57,2023/12/30,19,147.0
SC57,2023/12/30,20,195.0
SC57,2023/12/30,21,77.0
SC57,2023/12/30,22,17.0
SC57,2023/12/30,23,345.0
SC58,2023/12/01,0,0.0
SC58,2023/12/01,1,0.0
SC58,2023/12/01,2,0.0
SC58,2023/12/01,3,0.0
SC58,2023/12/01,4,0.0
SC58,2023/12/01,5,0.0
SC58,2023/12/01,6,0.0
SC58,2023/12/01,7,0.0
SC58,2023/12/01,8,0.0
SC58,2023/12/01,9,21.0
SC58,2023/12/01,10,32.0
SC58,2023/12/01,11,222.0
SC58,2023/12/01,12,0.0
SC58,2023/12/01,13,6.0
SC58,2023/12/01,14,17.0
SC58,2023/12/01,15,10.0
SC58,2023/12/01,16,22.0
SC58,2023/12/01,17,0.0
SC58,2023/12/01,18,403.0
SC58,2023/12/01,19,290.0
SC58,2023/12/01,20,372.0
SC58,2023/12/01,21,1.0
SC58,2023/12/01,22,1.0
SC58,2023/12/01,23,93.0
SC58,2023/12/02,0,0.0
SC58,2023/12/02,1,0.0
SC58,2023/12/02,2,0.0
SC58,2023/12/02,3,0.0
SC58,2023/12/02,4,0.0
SC58,2023/12/02,5,0.0
SC58,2023/12/02,6,0.0
SC58,2023/12/02,7,0.0
SC58,2023/12/02,8,1.0
SC58,2023/12/02,9,19.0
SC58,2023/12/02,10,25.0
SC58,2023/12/02,11,257.0
SC58,2023/12/02,12,14.0
SC58,2023/12/02,13,22.0
SC58,2023/12/02,14,17.0
SC58,2023/12/02,15,11.0
SC58,2023/12/02,16,16.0
SC58,2023/12/02,17,0.0
SC58,2023/12/02,18,341.0
SC58,2023/12/02,19,172.0
SC58,2023/12/02,20,7.0
SC58,2023/12/02,21,1.0
SC58,2023/12/02,22,1.0
SC58,2023/12/02,23,82.0
SC58,2023/12/03,0,0.0
SC58,2023/12/03,1,0.0
SC58,2023/12/03,2,0.0
SC58,2023/12/03,3,0.0
SC58,2023/12/03,4,0.0
SC58,2023/12/03,5,0.0
SC58,2023/12/03,6,0.0
SC58,2023/12/03,7,0.0
SC58,2023/12/03,8,0.0
SC58,2023/12/03,9,19.0
SC58,2023/12/03,10,25.0
SC58,2023/12/03,11,234.0
SC58,2023/12/03,12,6.0
SC58,2023/12/03,13,14.0
SC58,2023/12/03,14,21.0
SC58,2023/12/03,15,5.0
SC58,2023/12/03,16,15.0
SC58,2023/12/03,17,7.0
SC58,2023/12/03,18,0.0
SC58,2023/12/03,19,342.0
SC58,2023/12/03,20,213.0
SC58,2023/12/03,21,0.0
SC58,2023/12/03,22,0.0
SC58,2023/12/03,23,114.0
SC58,2023/12/04,0,0.0
SC58,2023/12/04,1,0.0
SC58,2023/12/04,2,0.0
SC58,2023/12/04,3,0.0
SC58,2023/12/04,4,0.0
SC58,2023/12/04,5,0.0
SC58,2023/12/04,6,0.0
SC58,2023/12/04,7,0.0
SC58,2023/12/04,8,0.0
SC58,2023/12/04,9,19.0
SC58,2023/12/04,10,27.0
SC58,2023/12/04,11,255.0
SC58,2023/12/04,12,0.0
SC58,2023/12/04,13,6.0
SC58,2023/12/04,14,12.0
SC58,2023/12/04,15,10.0
SC58,2023/12/04,16,15.0
SC58,2023/12/04,17,1.0
SC58,2023/12/04,18,50.0
SC58,2023/12/04,19,31.0
SC58,2023/12/04,20,146.0
SC58,2023/12/04,21,0.0
SC58,2023/12/04,22,1.0
SC58,2023/12/04,23,93.0
SC58,2023/12/05,0,0.0
SC58,2023/12/05,1,0.0
SC58,2023/12/05,2,0.0
SC58,2023/12/05,3,0.0
SC58,2023/12/05,4,0.0
SC58,2023/12/05,5,0.0
SC58,2023/12/05,6,0.0
SC58,2023/12/05,7,0.0
SC58,2023/12/05,8,2.0
SC58,2023/12/05,9,20.0
SC58,2023/12/05,10,34.0
SC58,2023/12/05,11,307.0
SC58,2023/12/05,12,6.0
SC58,2023/12/05,13,16.0
SC58,2023/12/05,14,25.0
SC58,2023/12/05,15,9.0
SC58,2023/12/05,16,12.0
SC58,2023/12/05,17,4.0
SC58,2023/12/05,18,912.0
SC58,2023/12/05,19,288.0
SC58,2023/12/05,20,0.0
SC58,2023/12/05,21,0.0
SC58,2023/12/05,22,0.0
SC58,2023/12/05,23,101.0
SC58,2023/12/06,0,0.0
SC58,2023/12/06,1,0.0
SC58,2023/12/06,2,0.0
SC58,2023/12/06,3,0.0
SC58,2023/12/06,4,0.0
SC58,2023/12/06,5,0.0
SC58,2023/12/06,6,0.0
SC58,2023/12/06,7,0.0
SC58,2023/12/06,8,5.0
SC58,2023/12/06,9,19.0
SC58,2023/12/06,10,21.0
SC58,2023/12/06,11,315.0
SC58,2023/12/06,12,0.0
SC58,2023/12/06,13,10.0
SC58,2023/12/06,14,12.0
SC58,2023/12/06,15,6.0
SC58,2023/12/06,16,15.0
SC58,2023/12/06,17,0.0
SC58,2023/12/06,18,1181.0
SC58,2023/12/06,19,213.0
SC58,2023/12/06,20,318.0
SC58,2023/12/06,21,0.0
SC58,2023/12/06,22,0.0
SC58,2023/12/06,23,100.0
SC58,2023/12/07,0,0.0
SC58,2023/12/07,1,0.0
SC58,2023/12/07,2,0.0
SC58,2023/12/07,3,0.0
SC58,2023/12/07,4,0.0
SC58,2023/12/07,5,0.0
SC58,2023/12/07,6,0.0
SC58,2023/12/07,7,0.0
SC58,2023/12/07,8,1.0
SC58,2023/12/07,9,20.0
SC58,2023/12/07,10,25.0
SC58,2023/12/07,11,284.0
SC58,2023/12/07,12,0.0
SC58,2023/12/07,13,12.0
SC58,2023/12/07,14,21.0
SC58,2023/12/07,15,8.0
SC58,2023/12/07,16,15.0
SC58,2023/12/07,17,0.0
SC58,2023/12/07,18,0.0
SC58,2023/12/07,19,191.0
SC58,2023/12/07,20,0.0
SC58,2023/12/07,21,0.0
SC58,2023/12/07,22,0.0
SC58,2023/12/07,23,92.0
SC58,2023/12/08,0,0.0
SC58,2023/12/08,1,0.0
SC58,2023/12/08,2,0.0
SC58,2023/12/08,3,0.0
SC58,2023/12/08,4,0.0
SC58,2023/12/08,5,0.0
SC58,2023/12/08,6,0.0
SC58,2023/12/08,7,0.0
SC58,2023/12/08,8,6.0
SC58,2023/12/08,9,20.0
SC58,2023/12/08,10,19.0
SC58,2023/12/08,11,314.0
SC58,2023/12/08,12,1.0
SC58,2023/12/08,13,16.0
SC58,2023/12/08,14,15.0
SC58,2023/12/08,15,7.0
SC58,2023/12/08,16,12.0
SC58,2023/12/08,17,0.0
SC58,2023/12/08,18,0.0
SC58,2023/12/08,19,322.0
SC58,2023/12/08,20,410.0
SC58,2023/12/08,21,0.0
SC58,2023/12/08,22,0.0
SC58,2023/12/08,23,108.0
SC58,2023/12/09,0,0.0
SC58,2023/12/09,1,0.0
SC58,2023/12/09,2,0.0
SC58,2023/12/09,3,0.0
SC58,2023/12/09,4,0.0
SC58,2023/12/09,5,0.0
SC58,2023/12/09,6,0.0
SC58,2023/12/09,7,0.0
SC58,2023/12/09,8,5.0
SC58,2023/12/09,9,19.0
SC58,2023/12/09,10,27.0
SC58,2023/12/09,11,385.0
SC58,2023/12/09,12,0.0
SC58,2023/12/09,13,8.0
SC58,2023/12/09,14,13.0
SC58,2023/12/09,15,6.0
SC58,2023/12/09,16,13.0
SC58,2023/12/09,17,5.0
SC58,2023/12/09,18,2279.0
SC58,2023/12/09,19,73.0
SC58,2023/12/09,20,0.0
SC58,2023/12/09,21,0.0
SC58,2023/12/09,22,0.0
SC58,2023/12/09,23,91.0
SC58,2023/12/10,0,0.0
SC58,2023/12/10,1,0.0
SC58,2023/12/10,2,0.0
SC58,2023/12/10,3,0.0
SC58,2023/12/10,4,0.0
SC58,2023/12/10,5,0.0
SC58,2023/12/10,6,0.0
SC58,2023/12/10,7,0.0
SC58,2023/12/10,8,4.0
SC58,2023/12/10,9,18.0
SC58,2023/12/10,10,22.0
SC58,2023/12/10,11,415.0
SC58,2023/12/10,12,5.0
SC58,2023/12/10,13,11.0
SC58,2023/12/10,14,18.0
SC58,2023/12/10,15,4.0
SC58,2023/12/10,16,13.0
SC58,2023/12/10,17,2.0
SC58,2023/12/10,18,3714.0
SC58,2023/12/10,19,285.0
SC58,2023/12/10,20,313.0
SC58,2023/12/10,21,0.0
SC58,2023/12/10,22,0.0
SC58,2023/12/10,23,93.0
SC58,2023/12/11,0,0.0
SC58,2023/12/11,1,0.0
SC58,2023/12/11,2,0.0
SC58,2023/12/11,3,0.0
SC58,2023/12/11,4,0.0
SC58,2023/12/11,5,0.0
SC58,2023/12/11,6,0.0
SC58,2023/12/11,7,0.0
SC58,2023/12/11,8,0.0
SC58,2023/12/11,9,19.0
SC58,2023/12/11,10,26.0
SC58,2023/12/11,11,411.0
SC58,2023/12/11,12,0.0
SC58,2023/12/11,13,10.0
SC58,2023/12/11,14,8.0
SC58,2023/12/11,15,5.0
SC58,2023/12/11,16,11.0
SC58,2023/12/11,17,0.0
SC58,2023/12/11,18,0.0
SC58,2023/12/11,19,174.0
SC58,2023/12/11,20,126.0
SC58,2023/12/11,21,0.0
SC58,2023/12/11,22,0.0
SC58,2023/12/11,23,110.0
SC58,2023/12/12,0,0.0
SC58,2023/12/12,1,0.0
SC58,2023/12/12,2,0.0
SC58,2023/12/12,3,0.0
SC58,2023/12/12,4,0.0
SC58,2023/12/12,5,0.0
SC58,2023/12/12,6,0.0
SC58,2023/12/12,7,0.0
SC58,2023/12/12,8,1.0
SC58,2023/12/12,9,19.0
SC58,2023/12/12,10,18.0
SC58,2023/12/12,11,439.0
SC58,2023/12/12,12,2.0
SC58,2023/12/12,13,6.0
SC58,2023/12/12,14,18.0
SC58,2023/12/12,15,5.0
SC58,2023/12/12,16,12.0
SC58,2023/12/12,17,0.0
SC58,2023/12/12,18,0.0
SC58,2023/12/12,19,217.0
SC58,2023/12/12,20,87.0
SC58,2023/12/12,21,0.0
SC58,2023/12/12,22,0.0
SC58,2023/12/12,23,89.0
SC58,2023/12/13,0,0.0
SC58,2023/12/13,1,0.0
SC58,2023/12/13,2,0.0
SC58,2023/12/13,3,0.0
SC58,2023/12/13,4,0.0
SC58,2023/12/13,5,0.0
SC58,2023/12/13,6,0.0
SC58,2023/12/13,7,0.0
SC58,2023/12/13,8,0.0
SC58,2023/12/13,9,18.0
SC58,2023/12/13,10,20.0
SC58,2023/12/13,11,502.0
SC58,2023/12/13,12,8.0
SC58,2023/12/13,13,12.0
SC58,2023/12/13,14,8.0
SC58,2023/12/13,15,4.0
SC58,2023/12/13,16,11.0
SC58,2023/12/13,17,0.0
SC58,2023/12/13,18,4530.0
SC58,2023/12/13,19,296.0
SC58,2023/12/13,20,333.0
SC58,2023/12/13,21,0.0
SC58,2023/12/13,22,0.0
SC58,2023/12/13,23,95.0
SC58,2023/12/14,0,0.0
SC58,2023/12/14,1,0.0
SC58,2023/12/14,2,0.0
SC58,2023/12/14,3,0.0
SC58,2023/12/14,4,0.0
SC58,2023/12/14,5,0.0
SC58,2023/12/14,6,0.0
SC58,2023/12/14,7,0.0
SC58,2023/12/14,8,1.0
SC58,2023/12/14,9,19.0
SC58,2023/12/14,10,19.0
SC58,2023/12/14,11,530.0
SC58,2023/12/14,12,0.0
SC58,2023/12/14,13,6.0
SC58,2023/12/14,14,15.0
SC58,2023/12/14,15,4.0
SC58,2023/12/14,16,10.0
SC58,2023/12/14,17,0.0
SC58,2023/12/14,18,11908.0
SC58,2023/12/14,19,109.0
SC58,2023/12/14,20,0.0
SC58,2023/12/14,21,0.0
SC58,2023/12/14,22,0.0
SC58,2023/12/14,23,101.0
SC58,2023/12/15,0,0.0
SC58,2023/12/15,1,0.0
SC58,2023/12/15,2,0.0
SC58,2023/12/15,3,0.0
SC58,2023/12/15,4,0.0
SC58,2023/12/15,5,0.0
SC58,2023/12/15,6,0.0
SC58,2023/12/15,7,0.0
SC58,2023/12/15,8,2.0
SC58,2023/12/15,9,19.0
SC58,2023/12/15,10,24.0
SC58,2023/12/15,11,528.0
SC58,2023/12/15,12,4.0
SC58,2023/12/15,13,4.0
SC58,2023/12/15,14,12.0
SC58,2023/12/15,15,3.0
SC58,2023/12/15,16,10.0
SC58,2023/12/15,17,2.0
SC58,2023/12/15,18,1322.0
SC58,2023/12/15,19,271.0
SC58,2023/12/15,20,460.0
SC58,2023/12/15,21,0.0
SC58,2023/12/15,22,0.0
SC58,2023/12/15,23,92.0
SC58,2023/12/16,0,0.0
SC58,2023/12/16,1,0.0
SC58,2023/12/16,2,0.0
SC58,2023/12/16,3,0.0
SC58,2023/12/16,4,0.0
SC58,2023/12/16,5,0.0
